# coordinating_conjunction, numeral, determiner, existencial, subordinatingConjunction, adjective, comparativeAdjective, superlativeAdjective, ordinalAdjective_or_numeral, modalAuxiliary, singular_or_massCommun_noun, pluralCommonNoun, preposition, participle, predeterminer, genitiveMarker, personalPronoun, possessivePronoun, adverb, comparativeAdverb, superlativeAdverbs, preposition_or_infinitive, n_verb_baseForm, n_verb_pastTense, n_verb_gerund, n_verb_pastParticiple, n_verb_thirdPersonSingPresent, n_whDeterminer, n_whAdverb, whPronoun, avaliacao
3,1,20,0,2,11,0,0,1,1,37,13,28,7,0,7,11,1,6,1,0,7,2,0,2,7,7,0,2,5,350
13,0,32,4,8,28,5,0,1,4,55,6,28,4,1,11,9,4,20,5,0,18,12,0,0,4,19,0,6,3,700
15,9,27,2,13,22,1,0,11,7,71,19,46,3,0,19,11,1,12,2,0,29,14,3,3,3,12,1,1,10,950
13,1,37,1,5,20,0,0,1,4,92,31,51,4,0,27,16,1,21,0,0,15,11,3,8,4,15,0,4,7,600
13,7,33,2,18,21,2,0,7,4,69,22,53,9,0,24,10,1,12,1,0,20,15,0,3,10,17,0,3,9,750
11,2,45,4,26,19,4,0,3,5,87,32,55,8,3,23,25,3,26,3,0,23,13,13,3,8,16,0,1,22,800
17,0,47,3,15,27,0,0,1,11,123,35,77,9,2,34,23,6,22,0,0,42,32,1,3,11,21,0,4,10,1000
8,0,21,2,9,11,1,0,0,9,47,12,26,6,0,12,10,1,19,1,0,11,5,1,5,6,5,0,0,9,50
14,5,39,6,16,20,5,0,5,10,82,33,53,7,4,15,20,2,35,8,0,22,13,1,1,7,23,0,7,12,250
9,0,35,3,8,19,3,0,1,7,77,30,44,2,3,10,20,5,24,4,0,28,15,7,0,2,10,0,7,7,850
9,0,31,4,10,8,2,0,0,10,46,15,19,4,1,6,9,5,14,0,0,14,11,7,2,4,9,0,1,6,100
8,0,37,0,10,18,0,0,0,2,70,34,46,2,0,20,9,1,9,0,0,12,9,2,2,2,13,0,0,11,250
17,1,48,7,26,26,3,0,1,14,81,22,47,9,0,16,26,2,18,2,0,27,15,1,3,9,21,0,4,18,650
10,1,25,1,8,18,4,0,1,8,72,17,45,4,2,13,23,10,17,1,0,17,10,0,0,4,16,0,5,14,300
5,3,22,2,7,11,1,0,4,3,53,22,35,0,0,10,3,1,7,0,0,17,9,4,2,0,3,0,1,2,500
12,0,33,1,8,13,1,0,0,8,73,24,53,3,2,19,25,8,21,2,0,24,15,1,7,3,18,0,8,5,500
11,1,42,0,10,31,2,0,1,3,69,30,43,13,2,13,20,2,24,1,0,17,12,2,1,13,8,0,3,14,500
13,1,30,0,2,17,1,0,2,8,58,20,36,5,1,13,16,5,18,0,0,10,4,3,4,5,7,0,1,8,250
5,0,13,1,4,2,1,0,0,1,34,13,25,4,0,16,4,2,8,0,0,3,3,6,1,4,1,0,1,3,250
18,1,23,2,8,19,1,0,2,2,69,32,43,8,2,24,16,5,18,1,0,12,6,5,7,8,14,0,2,10,550
21,8,40,3,17,25,3,0,9,8,72,26,39,4,2,16,21,4,14,2,0,24,17,2,0,4,28,0,2,16,500
3,0,32,4,10,8,1,0,0,8,48,13,25,2,2,12,6,4,13,2,0,12,9,0,3,2,13,0,2,6,600
3,1,19,2,9,7,0,0,1,6,30,4,18,1,0,7,18,0,11,0,0,10,8,1,2,1,15,0,1,10,0
5,0,28,2,9,11,0,0,2,3,46,16,30,3,1,15,10,7,14,0,0,11,6,2,1,3,13,0,1,8,150
6,0,36,1,10,18,0,0,0,2,66,18,46,5,1,21,6,2,9,1,0,21,10,4,5,5,10,0,2,6,700
4,3,33,3,15,31,1,0,5,4,51,4,31,3,0,10,15,0,22,1,0,20,13,1,5,3,16,0,2,12,850
4,1,28,2,14,9,5,0,1,4,33,15,18,4,1,1,15,4,13,4,0,19,14,2,8,4,8,0,5,6,300
6,2,34,2,7,18,1,0,2,5,60,17,37,5,1,17,5,5,10,3,0,20,9,0,2,5,14,0,0,4,900
4,1,18,1,15,4,0,0,1,3,34,7,23,1,0,11,15,1,13,1,0,9,7,3,1,1,9,0,0,14,800
8,0,39,4,6,19,1,0,0,9,71,19,48,6,0,25,13,3,11,1,0,12,8,0,3,6,17,0,3,6,500
14,1,43,4,10,20,1,0,1,9,66,20,34,3,3,13,27,13,33,3,0,22,15,7,6,3,12,0,1,8,400
8,0,35,1,6,23,3,0,2,5,55,14,42,4,2,16,20,5,21,3,0,17,6,1,2,4,15,0,2,12,450
12,2,16,0,9,15,1,0,2,3,43,26,24,5,0,6,10,0,11,1,0,11,7,0,0,5,9,0,0,10,400
21,0,29,0,13,23,3,0,0,4,85,36,44,7,0,6,28,0,34,5,0,39,24,1,2,7,28,0,7,12,350
15,3,40,1,16,28,2,0,2,11,74,28,54,6,2,19,24,8,22,4,0,32,25,0,5,6,10,0,4,10,600
7,0,29,2,10,18,3,0,0,7,64,15,43,3,1,19,18,5,15,1,0,21,13,2,3,4,12,0,2,8,250
7,3,40,1,10,22,3,0,3,3,82,27,59,9,2,31,3,1,22,3,0,18,10,4,3,9,8,0,3,6,800
14,2,33,4,15,23,4,0,3,7,63,11,39,7,0,17,12,1,9,3,0,18,13,6,0,8,21,0,2,11,300
7,1,37,1,13,24,4,0,1,4,84,27,52,7,0,27,9,1,28,5,0,11,4,2,1,7,16,0,1,11,750
6,0,29,2,15,22,0,0,1,5,75,23,43,4,0,19,12,4,9,0,0,21,11,0,3,4,13,0,0,7,950
15,2,41,1,10,25,1,0,2,5,84,31,57,8,0,23,16,5,24,1,0,18,11,3,3,8,17,0,5,11,600
16,1,29,4,8,1,0,0,1,6,53,16,25,6,0,7,23,0,13,0,0,8,5,0,2,6,20,0,3,10,600
4,0,15,1,8,13,0,0,0,2,33,12,18,1,0,9,13,3,12,0,0,7,5,5,0,1,6,0,2,8,300
3,3,20,1,1,8,1,0,3,2,39,12,26,1,0,10,16,7,13,4,0,3,0,1,2,1,8,0,2,11,100
6,0,24,2,4,18,2,0,0,4,41,11,27,2,0,10,11,1,15,3,0,6,2,3,2,2,9,0,0,5,300
6,2,29,4,13,10,1,0,2,9,46,8,24,6,1,8,12,1,15,2,0,17,14,0,3,6,12,0,2,4,700
10,1,37,2,6,30,4,0,1,4,56,10,37,8,1,16,6,3,12,1,0,9,5,2,2,8,15,0,2,7,900
8,7,23,2,10,14,1,0,7,5,52,25,36,5,1,9,12,3,11,2,0,29,19,1,0,5,4,0,1,9,350
20,4,39,2,9,34,2,0,6,4,105,39,56,10,0,26,4,0,24,1,0,19,13,7,6,10,15,0,2,2,600
19,2,50,4,14,16,0,0,3,16,75,25,37,6,2,12,24,9,19,2,0,25,20,5,0,8,14,0,5,13,50
6,2,40,3,15,5,0,0,2,8,67,14,40,9,2,20,20,0,17,1,0,16,12,3,2,9,18,0,8,11,450
11,0,35,1,12,17,2,0,0,2,72,20,40,14,0,14,13,0,26,7,0,11,6,2,10,14,19,0,2,8,250
17,0,28,0,6,16,2,0,0,1,46,19,20,4,1,5,9,1,13,1,0,15,5,3,7,4,11,0,1,6,150
10,0,31,2,5,31,2,0,0,3,74,23,35,5,0,17,17,1,18,4,0,9,5,0,2,5,27,0,1,10,700
7,2,52,4,17,43,1,0,5,8,112,32,81,12,1,26,16,6,9,0,0,28,15,3,8,12,19,0,1,18,300
9,4,41,2,10,20,2,0,7,4,61,18,30,3,1,12,9,2,10,1,0,19,12,3,2,3,8,0,4,9,250
13,1,39,4,9,17,0,0,1,7,70,20,40,7,3,12,25,2,11,0,0,24,10,4,4,7,22,1,5,14,500
10,2,30,3,16,20,2,0,2,8,57,22,30,5,0,12,20,4,23,1,0,20,12,1,0,5,15,0,4,12,350
19,2,46,9,24,11,1,0,2,28,64,14,34,4,3,8,32,5,20,1,0,40,30,0,4,4,21,0,3,15,600
3,0,55,5,8,37,1,0,1,16,91,25,54,9,2,21,29,6,16,0,0,37,24,0,5,10,13,0,3,14,600
11,1,24,0,3,17,1,0,1,3,66,20,41,7,2,10,7,0,6,0,0,19,10,0,5,7,9,1,3,5,650
15,0,41,0,7,19,1,0,0,3,83,37,57,8,1,22,4,1,16,1,0,16,9,7,3,8,3,0,5,2,700
9,1,40,3,15,11,0,0,1,15,56,14,24,7,0,13,14,3,14,4,0,22,20,1,7,7,15,0,2,10,0
15,1,26,0,13,22,1,0,1,1,49,18,24,2,1,8,14,1,21,4,0,17,14,1,3,2,13,0,0,4,250
7,0,18,0,8,11,0,0,1,5,32,10,17,2,2,8,9,1,7,0,0,10,7,0,0,2,7,0,2,9,500
7,0,30,3,8,15,0,0,0,6,49,11,24,2,3,11,9,5,15,2,0,12,7,1,4,3,11,0,1,8,550
12,2,34,6,11,22,5,0,2,7,67,21,29,6,0,11,9,3,18,3,0,16,11,0,3,6,16,0,3,9,500
13,0,29,2,9,25,5,0,0,3,58,21,35,6,1,13,11,1,17,8,0,14,9,3,6,6,9,0,3,6,250
9,1,33,5,5,28,3,0,1,7,57,16,30,6,1,12,18,6,19,1,0,13,8,3,1,6,11,0,4,6,550
9,0,18,1,8,10,2,0,0,3,50,26,27,4,0,11,10,2,10,2,0,9,7,0,2,4,1,0,3,7,150
7,1,34,3,13,18,0,0,5,7,95,26,74,6,2,36,15,5,15,1,0,22,9,5,1,6,15,0,4,12,200
11,1,43,2,6,17,1,0,2,8,72,19,43,8,2,16,19,5,30,1,0,24,14,1,16,9,15,0,3,11,300
7,1,40,1,3,15,0,0,1,3,58,13,35,3,3,13,21,0,7,0,0,20,14,0,1,3,12,0,1,14,300
9,4,31,5,16,13,3,0,5,12,67,13,46,6,1,17,19,6,20,3,0,24,16,3,2,6,15,0,1,19,450
8,1,35,2,9,24,2,0,1,6,79,27,46,9,0,22,12,0,17,2,0,13,8,1,2,9,7,0,4,5,800
5,0,34,1,8,19,1,0,0,5,81,24,50,6,2,24,9,3,16,1,0,20,11,1,7,6,13,1,1,9,700
7,1,24,0,11,5,0,0,1,4,46,10,23,6,0,8,7,1,9,0,0,22,17,1,1,6,9,0,0,4,650
8,0,34,0,9,21,1,0,0,2,63,23,33,8,1,16,12,2,11,1,0,19,12,0,8,8,13,0,1,12,250
12,3,34,1,13,32,3,0,3,8,70,34,45,4,3,15,15,2,17,3,0,13,4,6,2,4,7,0,3,14,500
9,1,36,0,15,13,1,0,1,4,66,18,40,7,1,14,14,5,10,0,0,12,7,1,2,7,17,0,3,11,500
7,0,17,2,2,9,1,0,0,3,49,10,38,6,0,13,10,2,13,1,0,10,4,0,2,6,9,0,2,2,300
8,2,37,1,10,21,0,0,2,3,78,27,63,6,5,31,6,1,15,0,0,19,10,2,0,6,10,0,2,5,1000
7,2,26,1,7,21,0,0,3,5,62,14,47,6,1,32,6,0,10,0,0,13,7,1,10,6,17,0,5,6,400
9,0,25,2,9,18,0,0,0,3,62,15,45,6,0,19,6,3,18,0,0,17,6,1,0,6,8,0,4,5,450
15,3,32,0,7,11,0,0,3,7,60,27,39,3,2,22,12,4,13,0,0,16,10,2,0,3,5,0,4,6,200
13,0,50,7,14,17,2,0,1,16,89,32,48,2,1,10,16,4,23,2,0,33,22,3,5,2,21,0,3,9,600
10,2,45,4,16,15,0,0,2,11,74,20,44,3,7,18,38,1,20,2,0,30,16,3,2,3,20,0,3,24,150
7,1,20,1,7,14,0,0,1,3,25,9,15,3,1,5,8,5,17,2,0,13,11,1,3,3,8,0,0,3,250
11,1,30,5,6,15,0,0,1,7,57,14,26,3,0,12,7,2,10,0,0,12,8,5,3,3,10,0,0,3,200
5,0,23,1,12,16,1,0,1,5,61,14,44,1,0,17,15,1,9,1,0,19,10,1,4,1,13,0,4,10,250
19,3,58,0,24,33,2,0,4,6,103,20,69,14,1,29,42,7,25,6,0,26,16,4,7,14,30,0,11,16,700
4,0,17,1,5,2,0,0,0,4,23,10,11,9,0,3,5,3,9,0,0,4,4,2,0,9,4,0,0,6,200
3,0,27,0,11,9,1,0,0,3,65,27,40,5,2,17,11,1,7,1,0,16,12,1,3,5,10,0,3,6,500
9,2,33,4,20,17,1,0,2,13,46,5,25,5,2,10,33,1,16,0,0,28,20,3,3,5,19,0,6,15,600
12,1,32,2,12,13,2,0,1,4,63,19,38,4,0,16,21,4,17,5,0,16,11,0,5,4,17,0,3,13,400
6,2,25,1,7,9,0,0,2,3,36,7,20,1,2,8,8,9,9,1,0,10,5,5,5,1,5,0,2,6,150
1,0,17,2,5,14,0,0,1,3,41,9,33,4,0,13,3,1,7,1,0,18,8,1,0,4,6,0,2,1,0
10,0,26,1,5,11,0,0,0,10,66,17,40,6,0,21,6,1,8,0,0,19,16,0,7,6,8,0,4,6,400
7,0,40,0,13,23,4,0,0,1,53,18,25,5,3,14,12,5,17,1,0,12,8,1,7,5,14,0,1,10,400
10,1,28,1,2,19,2,0,1,2,71,26,46,3,0,20,6,1,14,3,0,10,1,4,1,3,10,0,1,3,1000
4,1,28,0,6,19,0,0,1,2,53,16,31,7,0,10,8,2,15,2,0,8,4,0,1,7,11,0,2,6,200
7,1,26,1,11,21,1,0,1,5,39,16,21,1,2,7,10,6,10,2,0,19,14,0,3,1,4,0,0,8,50
10,1,35,0,17,24,3,0,1,7,69,28,50,17,0,14,13,0,17,3,0,18,13,3,4,17,17,0,8,9,650
10,1,46,6,17,33,1,0,2,10,88,26,52,3,2,21,17,2,18,1,0,23,14,4,4,3,12,0,4,11,250
16,0,29,1,8,23,2,0,0,9,60,27,30,5,1,10,15,1,25,0,0,23,19,1,6,5,9,0,5,9,850
9,0,27,1,10,25,2,0,0,1,57,24,30,2,1,6,7,5,9,1,0,15,11,0,5,2,11,0,4,6,600
9,0,42,0,6,9,0,0,0,0,80,23,50,11,2,25,9,3,13,0,0,18,8,0,2,11,12,0,3,5,600
12,1,40,1,6,30,1,0,2,2,91,20,55,9,2,24,2,1,11,1,0,9,3,4,6,9,12,0,2,4,750
11,0,48,0,12,20,3,0,0,4,82,23,43,5,0,16,8,5,9,2,0,18,11,0,2,5,9,0,2,9,600
8,2,27,0,3,13,0,0,2,2,60,15,42,3,0,28,7,1,10,1,0,5,2,0,0,3,10,0,2,4,750
8,4,29,2,8,17,1,0,4,8,49,16,35,5,0,9,23,5,30,2,0,19,12,3,0,5,8,0,3,11,400
17,4,36,3,9,29,2,0,4,10,71,20,42,4,0,19,8,1,13,3,0,25,17,0,4,4,6,0,1,3,350
4,0,36,0,14,24,2,0,1,2,77,22,35,6,0,15,26,1,16,1,0,17,15,2,3,6,21,0,3,11,450
8,3,29,2,2,31,5,0,3,8,86,30,56,7,2,32,4,3,12,5,0,15,8,0,2,7,6,0,0,2,950
14,1,28,0,3,26,0,0,1,3,62,33,33,5,1,10,4,0,9,0,0,13,7,0,2,5,3,0,3,4,0
8,0,35,3,13,20,1,0,0,8,60,17,25,1,0,9,10,0,10,1,0,26,18,0,5,1,11,0,2,9,350
7,4,45,0,13,24,0,0,4,2,97,31,71,2,1,42,16,1,9,1,0,13,5,2,1,2,11,0,0,16,750
7,1,17,0,11,14,0,0,1,3,36,7,24,2,0,10,4,0,9,0,0,17,14,0,3,2,10,0,0,4,350
7,2,50,6,9,15,2,0,2,6,87,29,59,7,4,27,20,4,19,0,0,16,12,6,3,7,14,0,1,8,550
16,5,66,5,17,39,4,0,5,11,114,26,73,17,3,23,34,3,40,6,0,22,12,1,3,17,24,1,13,22,650
8,5,28,4,9,25,1,0,6,6,56,20,33,7,2,14,11,2,15,1,0,17,12,3,4,7,12,0,1,9,450
6,0,21,2,22,13,0,0,0,8,39,14,20,2,1,5,12,3,10,0,0,17,14,2,2,2,7,0,1,14,450
11,0,29,4,5,25,3,0,2,6,75,28,46,10,2,19,9,0,21,3,0,7,4,1,3,10,9,0,4,8,450
10,2,46,1,15,13,0,0,2,9,90,17,60,13,1,28,9,0,33,0,0,26,20,2,2,13,14,0,8,4,650
17,1,25,2,9,31,1,0,3,4,70,21,50,21,1,21,5,3,19,2,0,14,6,2,1,22,9,0,4,5,650
14,0,36,1,4,42,3,0,0,3,100,32,68,19,0,31,15,1,16,2,0,18,8,2,6,19,9,0,6,9,600
10,3,39,6,19,17,1,0,3,10,62,12,32,3,2,17,13,0,19,4,0,20,14,1,1,3,22,0,1,11,800
11,6,18,4,7,11,0,0,6,8,43,15,23,6,1,12,14,2,9,0,0,11,11,0,1,6,6,0,2,6,400
13,0,36,2,5,26,1,0,0,2,75,10,39,2,1,17,18,5,13,2,0,13,6,1,3,2,12,0,2,10,950
8,1,17,0,5,25,4,0,1,5,52,17,32,3,0,16,14,0,14,4,0,13,10,3,2,3,7,0,1,8,850
8,3,22,3,7,38,0,0,3,4,63,15,44,5,0,17,8,0,13,1,0,11,5,0,2,5,9,0,2,7,800
9,0,28,0,2,22,0,0,0,2,71,30,44,3,0,18,6,4,14,0,0,17,7,2,2,3,3,0,2,3,600
5,0,13,0,8,11,0,0,0,2,39,18,22,0,0,9,2,3,2,0,0,7,4,0,4,0,5,0,1,4,100
7,0,30,3,17,24,0,0,0,3,70,35,38,2,2,13,11,6,11,0,0,12,6,9,2,2,7,0,0,10,500
6,1,26,1,2,20,0,0,2,5,65,18,45,14,1,22,11,4,11,1,0,14,4,0,4,14,13,0,3,7,650
18,0,38,2,11,17,3,0,1,15,77,32,53,8,2,15,32,1,16,2,0,33,24,1,3,8,20,0,2,9,200
15,0,46,4,14,21,1,0,0,9,80,14,43,6,0,12,35,1,28,3,0,22,12,0,2,6,25,0,3,16,500
9,1,28,2,17,12,1,0,1,11,55,18,44,4,0,15,16,4,24,0,0,26,19,3,4,4,6,0,6,16,600
12,1,26,6,17,21,1,0,1,8,77,33,48,4,0,22,18,0,17,1,0,19,10,0,2,4,22,0,3,18,450
12,1,35,2,4,14,2,0,1,4,54,11,30,5,0,12,14,1,11,1,0,13,6,0,1,5,17,0,4,3,400
22,1,65,2,13,44,3,0,2,12,147,65,91,11,4,27,16,3,16,3,0,27,14,0,4,11,18,0,4,11,500
11,2,46,4,17,27,1,0,2,7,87,30,50,8,5,14,26,7,14,3,0,28,19,2,7,8,15,0,4,20,700
9,1,35,1,18,21,5,0,1,6,68,15,35,2,0,18,20,3,21,6,0,26,18,2,4,2,15,0,4,15,300
12,2,29,2,10,25,0,0,3,7,70,10,48,12,1,18,20,5,13,1,0,18,12,3,5,12,12,0,3,14,650
11,3,25,2,3,24,2,0,3,1,57,25,44,7,0,24,11,1,13,0,0,8,3,5,2,7,8,0,2,8,600
4,4,19,5,5,5,0,0,4,7,30,11,15,7,0,3,17,2,13,2,0,5,3,3,0,7,8,0,3,9,250
9,1,27,0,9,11,0,0,2,4,49,7,39,1,1,12,28,5,21,3,0,22,15,6,6,1,6,0,3,18,100
7,6,35,0,9,25,1,0,7,1,59,14,30,1,2,10,7,2,14,1,0,15,10,7,1,1,9,0,0,9,700
10,2,36,2,11,18,2,0,3,8,69,20,49,11,2,21,12,2,13,2,0,25,14,4,3,11,11,0,5,14,550
10,0,29,0,4,21,1,0,0,4,68,16,36,2,1,15,17,0,13,1,0,14,7,0,5,2,16,1,2,7,900
9,0,23,0,1,13,2,0,0,1,40,9,28,1,1,9,8,2,9,2,0,9,5,3,2,1,3,0,1,3,450
5,2,16,0,2,7,0,0,3,3,44,6,24,2,1,8,14,3,7,4,0,9,2,13,3,2,3,0,2,5,0
9,3,32,1,12,16,0,0,3,5,60,25,35,7,2,13,13,1,17,1,0,13,9,0,7,7,5,0,2,13,650
7,0,32,2,16,16,0,0,1,4,66,15,39,4,0,16,7,3,23,2,0,33,24,4,2,4,8,0,3,7,750
17,6,35,2,12,20,2,0,6,3,72,25,54,6,5,29,13,2,25,2,0,18,13,1,4,6,9,0,4,11,500
6,0,49,2,16,19,0,0,0,12,62,13,30,3,3,10,27,2,24,0,0,22,19,1,14,3,19,0,3,17,300
9,2,30,2,3,12,1,0,2,2,58,16,33,2,0,16,12,4,11,2,0,12,9,0,2,2,15,0,3,7,250
3,1,23,0,5,5,0,0,1,2,34,14,25,1,3,6,16,3,4,0,0,10,5,0,9,1,5,0,0,8,150
5,1,31,0,4,15,0,0,3,3,67,23,47,3,1,15,6,0,14,1,0,11,7,4,4,3,8,0,1,5,400
9,1,34,0,11,16,1,0,1,5,45,20,23,1,3,12,19,3,18,1,0,12,9,1,3,1,7,0,1,13,400
6,1,20,0,8,14,2,0,1,1,35,9,23,0,0,9,14,1,7,2,0,9,7,2,0,0,9,0,1,8,400
11,1,42,2,8,32,6,0,1,5,96,32,66,7,5,38,11,4,14,5,0,16,11,4,0,7,10,0,3,8,700
12,5,34,3,9,13,2,0,5,8,54,19,38,6,3,15,11,2,19,7,0,14,8,6,1,6,6,0,4,12,500
12,0,29,2,13,19,0,0,0,6,72,29,45,3,1,20,11,2,15,1,0,21,9,1,2,3,12,0,2,14,300
10,0,22,0,5,9,1,0,0,2,52,27,31,8,0,17,5,1,9,1,0,8,4,0,10,8,6,0,0,3,250
8,1,37,3,15,25,4,0,1,4,71,32,47,7,1,19,18,4,14,3,0,20,12,1,0,7,14,0,2,14,750
10,1,42,2,14,33,2,0,2,7,76,36,42,6,2,17,10,6,18,3,0,26,18,1,4,6,12,0,2,10,550
2,1,14,2,10,6,2,0,1,3,28,5,12,2,0,6,4,4,8,2,0,11,8,0,6,2,4,0,0,5,150
6,0,22,0,5,16,0,0,0,1,52,21,31,4,1,14,7,3,17,2,0,12,7,0,1,4,2,0,1,5,550
7,1,21,1,6,14,1,0,1,3,49,21,37,5,0,15,12,1,11,1,0,15,7,0,0,5,11,0,2,8,350
18,3,33,2,18,31,3,0,3,11,71,42,39,4,0,12,17,9,15,2,0,27,20,0,6,4,12,0,6,12,550
13,0,47,2,13,37,2,0,3,5,98,50,64,10,3,17,20,15,21,0,0,19,11,3,0,10,18,0,2,13,700
9,1,33,0,9,15,0,0,1,4,57,25,28,13,2,12,10,2,11,1,0,14,12,0,3,13,4,0,1,4,650
7,0,19,3,10,10,0,0,0,5,40,6,21,5,0,10,11,2,12,1,0,15,12,0,1,5,12,0,2,8,250
16,3,66,1,9,31,4,0,4,2,106,32,54,6,7,18,15,8,22,3,0,20,9,5,5,6,21,1,1,14,450
7,0,34,0,9,23,1,0,0,4,65,25,43,1,1,22,4,0,18,1,0,19,10,1,4,1,7,0,3,4,650
5,0,25,0,8,21,0,0,0,5,49,32,26,7,0,8,5,2,7,0,0,12,5,1,0,7,3,0,1,5,0
12,1,16,4,16,12,1,0,3,13,32,6,20,6,0,4,33,4,23,6,0,26,21,2,2,6,26,0,3,14,400
13,7,32,0,7,43,2,0,7,2,96,27,68,10,0,30,19,1,14,0,0,13,4,1,6,10,8,0,4,11,850
16,1,45,2,19,25,0,0,5,5,83,24,58,7,5,26,24,8,16,1,0,28,20,2,1,7,16,0,2,10,1000
7,1,29,1,10,18,2,0,2,2,42,11,20,3,1,8,8,6,14,2,0,18,14,1,3,3,12,0,5,5,250
11,0,35,1,15,24,4,0,0,6,78,12,47,9,1,14,20,1,23,1,0,30,18,0,2,9,21,0,10,11,350
3,0,20,2,2,22,1,0,0,6,36,12,25,6,1,9,8,2,6,1,0,10,6,1,8,6,4,0,2,5,750
12,1,37,2,16,16,3,0,1,8,62,27,38,5,2,11,20,4,25,4,0,27,18,10,2,5,12,0,6,16,400
11,0,33,1,18,15,2,0,0,6,50,15,20,2,0,6,18,3,23,2,0,20,16,1,4,2,17,0,1,10,500
7,2,21,1,10,18,4,0,3,5,53,13,34,7,1,11,8,0,10,1,0,11,8,0,2,7,11,0,6,6,250
9,0,30,0,7,44,0,0,0,3,97,30,71,13,0,30,7,0,14,0,0,10,4,2,1,13,9,0,5,8,850
14,1,36,5,10,25,0,0,1,8,87,33,50,7,0,22,12,3,22,0,0,19,12,2,1,8,16,0,3,8,700
6,1,24,0,11,15,0,0,1,5,41,7,18,3,1,8,7,0,16,2,0,17,15,2,1,3,11,0,3,7,600
8,0,30,1,17,17,3,0,1,2,42,11,25,4,0,11,11,0,18,4,0,22,17,3,4,4,9,0,4,5,250
9,0,27,1,8,23,2,0,2,6,60,24,36,4,0,16,12,2,11,2,0,17,11,5,2,4,6,0,1,11,900
6,3,35,3,9,26,1,0,3,5,69,22,41,8,1,18,17,1,13,1,0,16,10,4,5,8,15,0,2,13,650
30,0,48,5,17,31,2,0,0,11,95,32,49,2,2,21,47,11,38,2,0,23,18,6,7,2,27,0,3,25,600
7,1,33,0,11,11,1,0,1,6,41,14,22,0,1,7,10,9,17,0,0,17,11,0,4,0,12,0,1,7,850
18,3,29,5,13,24,2,0,3,6,53,12,34,2,2,15,26,0,23,5,0,18,14,0,1,2,20,0,5,12,250
5,1,18,0,3,19,0,0,1,2,43,19,30,4,1,12,10,1,5,1,0,8,1,2,0,4,8,0,1,7,400
2,0,15,2,11,8,0,0,0,2,32,6,18,3,0,5,2,0,7,0,0,10,5,0,1,3,13,0,0,7,350
8,1,22,3,7,16,7,0,1,6,66,25,33,3,1,18,16,2,21,7,0,8,4,0,3,3,12,0,5,8,450
7,2,20,4,8,10,0,0,2,7,51,10,33,3,0,12,9,2,13,0,0,9,3,1,7,3,11,0,2,7,0
14,4,43,1,7,30,1,0,4,2,87,28,71,11,1,32,7,4,13,0,0,17,6,4,2,11,10,0,4,4,900
11,1,48,0,10,24,2,0,1,3,72,15,39,4,0,18,13,2,18,0,0,15,10,3,6,4,14,0,4,5,500
7,1,29,4,16,17,0,0,1,10,73,34,46,11,0,14,14,0,13,0,0,15,9,2,0,12,12,0,3,10,450
8,2,50,2,14,15,0,0,2,12,85,34,59,13,5,22,12,6,13,0,0,29,17,3,3,13,15,1,3,12,950
12,1,26,3,10,17,0,0,1,11,58,26,37,4,1,17,13,2,17,0,0,19,14,0,2,4,9,0,1,8,400
9,1,44,6,16,17,0,0,1,12,95,21,56,3,2,21,13,2,21,1,0,22,16,3,3,3,22,0,3,15,750
13,4,71,5,15,23,2,0,7,15,117,35,71,3,5,29,39,11,37,0,0,37,24,6,6,3,26,0,2,20,650
15,2,38,6,13,21,0,0,2,8,62,10,47,7,2,17,25,4,24,0,0,22,12,7,3,7,16,0,6,12,950
9,11,33,2,18,20,0,0,11,4,71,24,43,10,1,18,28,4,16,3,0,22,15,6,2,10,18,0,2,16,600
9,1,50,3,16,26,1,0,1,8,74,25,39,6,1,6,28,1,30,2,0,26,14,4,1,6,14,0,8,13,550
13,0,45,3,10,38,3,0,0,5,99,22,59,9,1,28,5,2,17,2,0,14,7,6,2,9,19,0,3,7,450
4,0,22,3,10,14,3,0,0,6,42,18,20,5,1,4,16,2,13,1,0,16,8,5,0,5,5,0,4,10,650
9,7,29,1,8,17,0,0,7,3,72,31,51,10,0,23,7,0,12,0,0,14,9,4,1,10,8,0,2,6,450
9,1,22,1,6,15,2,0,1,4,46,7,35,5,0,15,9,0,15,3,0,18,9,1,3,5,8,0,3,4,600
7,2,20,0,3,11,1,0,2,3,42,15,22,1,1,7,2,5,7,0,0,9,7,0,2,1,4,0,5,2,400
9,0,28,2,7,17,3,0,0,5,51,18,27,3,0,10,11,4,9,3,0,16,13,0,2,3,8,0,3,2,500
5,1,26,3,8,15,1,0,3,4,52,26,32,3,1,14,5,6,7,0,0,11,5,4,4,3,3,0,2,5,350
19,1,29,2,8,31,1,0,1,4,92,33,64,4,1,34,11,3,25,2,0,13,6,0,5,4,15,0,3,8,750
12,2,50,7,11,21,2,0,2,13,79,16,45,7,9,15,25,15,17,2,0,19,12,1,1,7,18,0,3,13,500
15,0,53,6,24,39,7,0,3,9,103,36,54,7,1,24,28,5,35,6,0,33,28,9,6,7,22,0,8,17,600
5,0,24,1,8,18,1,0,1,5,57,14,32,5,1,8,18,1,11,0,0,17,9,1,0,5,10,0,5,8,550
9,1,36,1,14,22,0,0,1,5,94,28,61,11,1,18,12,3,20,0,0,30,14,7,3,11,9,0,3,13,1000
